ts,device_id,device_name,device_ip,device_mac,recentDeviceMac,ssid,ap_name,application_num,destination_num,sent_sum,sent_avg,recv_sum,recv_avg,flows_sum,flows_avg,protocol_num,port_num,activeSeconds_sum,activeSeconds_avg,label
2020-08-07T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38077,7615.4,98,19.6,172,34.4,3,6,162840,32568,0
2020-08-08T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37942,7588.4,140,28,191,38.2,3,6,161940,32388,0
2020-08-09T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38253,6375.5,139,23.16666667,183,30.5,3,6,163080,27180,0
2020-08-10T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38116,7623.2,129,25.8,208,41.6,3,6,163500,32700,0
2020-08-11T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38240,6373.333333,136,22.66666667,172,28.66666667,3,6,162540,27090,0
2020-08-12T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,37861,7572.2,115,23,188,37.6,3,6,162540,32508,0
2020-08-13T00:00:00.000000Z,k82d7d3,BrightSign-67E95Y001953,192.168.128.4,90:ac:3f:17:4f:0b,34:56:fe:dd:49:5c,,,3,4,38232,6372,132,22,183,30.5,3,6,162420,27070,0
2020-07-25T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,2,4,5872,734,356,44.5,8,1,1,3,960,120,1
2020-07-26T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,2,12,1755289,73137.04167,98751,4114.625,6565,273.5416667,1,4,133980,5582.5,1
2020-07-27T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,2,15,761763,50784.2,45626,3041.733333,2702,180.1333333,1,4,53640,3576,1
2020-07-28T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,18,1861323,62044.1,104704,3490.133333,6438,214.6,2,6,143760,4792,1
2020-07-29T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,1291837,41672.16129,73859,2382.548387,4112,132.6451613,2,6,101160,3263.225806,1
2020-07-30T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,1993212,94914.85714,117114,5576.857143,6423,305.8571429,2,6,142140,6768.571429,1
2020-07-31T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,2523222,76461.27273,144615,4382.272727,8456,256.2424242,2,6,191700,5809.090909,1
2020-08-01T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,2314895,110233.0952,138010,6571.904762,13265,631.6666667,2,6,248040,11811.42857,1
2020-08-02T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,2536551,105689.625,149791,6241.291667,9186,382.75,2,6,216420,9017.5,1
2020-08-03T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,1504148,88479.29412,88389,5199.352941,5473,321.9411765,2,6,133380,7845.882353,1
2020-08-04T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,2046869,75809.96296,117264,4343.111111,7056,261.3333333,2,6,187080,6928.888889,1
2020-08-05T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,1848862,77035.91667,107746,4489.416667,6043,251.7916667,2,6,180840,7535,1
2020-08-06T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,2254750,90190,129688,5187.52,7568,302.72,2,6,199860,7994.4,1
2020-08-07T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,1805679,75236.625,106098,4420.75,5913,246.375,2,6,153060,6377.5,1
2020-08-08T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,818107,38957.47619,39700,1890.47619,2964,141.1428571,2,6,160260,7631.428571,1
2020-08-09T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,548555,45712.91667,20120,1676.666667,2274,189.5,2,6,140820,11735,1
2020-08-10T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,445728,24762.66667,16663,925.7222222,1882,104.5555556,2,6,122340,6796.666667,1
2020-08-11T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,418995,19952.14286,15263,726.8095238,1798,85.61904762,2,6,110940,5282.857143,1
2020-08-12T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,4,20,508579,28254.38889,18960,1053.333333,2218,123.2222222,2,6,129840,7213.333333,1
2020-08-13T00:00:00.000000Z,k97ff52,Camera-2,192.168.128.23,38:01:46:8c:74:b0,0c:8d:db:6e:dd:04,shanghai-cxc-cv,IHG-Room-1001,5,21,253757,19519.76923,10815,831.9230769,3239,249.1538462,2,7,116700,8976.923077,1
2020-04-09T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,4,9,10093,593.7058824,12342,726,2071,121.8235294,2,6,134700,7923.529412,0
2020-04-10T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,15,24767,1125.772727,32029,1455.863636,5727,260.3181818,2,7,356460,16202.72727,0
2020-04-11T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,16,24514,1114.272727,34643,1574.681818,5644,256.5454545,2,7,353640,16074.54545,0
2020-04-12T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,16,24858,1183.714286,33531,1596.714286,5558,264.6666667,2,7,355800,16942.85714,0
2020-04-13T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,17,24396,1060.695652,34378,1494.695652,5739,249.5217391,2,7,359580,15633.91304,0
2020-04-14T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,19,24891,1037.125,31869,1327.875,5598,233.25,2,7,354000,14750,0
2020-04-15T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,19,24841,1307.421053,32853,1729.105263,5762,303.2631579,2,7,357840,18833.68421,0
2020-04-16T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,19,23710,1185.5,31677,1583.85,5638,281.9,2,7,352800,17640,0
2020-04-17T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,25339,1407.722222,31104,1728,5747,319.2777778,2,7,422220,23456.66667,0
2020-04-18T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,24037,1413.941176,33347,1961.588235,5638,331.6470588,2,7,421200,24776.47059,0
2020-04-19T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,25097,1394.277778,31130,1729.444444,5635,313.0555556,2,7,419100,23283.33333,0
2020-04-20T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,24296,1518.5,31067,1941.6875,5624,351.5,2,7,411180,25698.75,0
2020-04-21T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,25097,1476.294118,31189,1834.647059,5717,336.2941176,2,7,415620,24448.23529,0
2020-04-22T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,20,24468,1359.333333,31622,1756.777778,5734,318.5555556,2,7,416880,23160,0
2020-04-23T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,21,24314,1430.235294,31410,1847.647059,5624,330.8235294,2,7,412500,24264.70588,0
2020-04-24T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,22,24119,1507.4375,31888,1993,5542,346.375,2,7,411960,25747.5,0
2020-04-25T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,23,24129,1508.0625,31110,1944.375,5577,348.5625,2,7,410220,25638.75,0
2020-04-26T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,24,25121,1322.157895,34188,1799.368421,5634,296.5263158,2,7,414600,21821.05263,0
2020-04-27T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,25,24999,1470.529412,31052,1826.588235,5621,330.6470588,2,7,415320,24430.58824,0
2020-04-28T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,25,24490,1440.588235,31612,1859.529412,5598,329.2941176,2,7,414300,24370.58824,0
2020-04-29T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,25,24843,1380.166667,31340,1741.111111,5685,315.8333333,2,7,419640,23313.33333,0
2020-04-30T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24569,1535.5625,31364,1960.25,5766,360.375,2,7,418080,26130,0
2020-05-01T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24527,1290.894737,31964,1682.315789,5570,293.1578947,2,7,413880,21783.15789,0
2020-05-02T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24935,1466.764706,32572,1916,5634,331.4117647,2,7,414240,24367.05882,0
2020-05-03T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24455,1438.529412,32256,1897.411765,5572,327.7647059,2,7,415200,24423.52941,0
2020-05-04T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24092,1606.133333,31407,2093.8,5580,372,2,7,409320,27288,0
2020-05-05T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24415,1285,31547,1660.368421,5623,295.9473684,2,7,412620,21716.84211,0
2020-05-06T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24899,1556.1875,31713,1982.0625,5775,360.9375,2,7,418980,26186.25,0
2020-05-07T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,26,24915,1557.1875,31845,1990.3125,5627,351.6875,2,7,413460,25841.25,0
2020-05-08T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24658,1369.888889,30844,1713.555556,5429,301.6111111,2,7,398340,22130,0
2020-05-09T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24676,1451.529412,33186,1952.117647,5727,336.8823529,2,7,411060,24180,0
2020-05-10T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24556,1534.75,31494,1968.375,5703,356.4375,2,7,422280,26392.5,0
2020-05-11T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24901,1660.066667,32840,2189.333333,5778,385.2,2,7,407280,27152,0
2020-05-12T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24805,1771.785714,32518,2322.714286,5822,415.8571429,2,7,355200,25371.42857,0
2020-05-13T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24432,1437.176471,31710,1865.294118,5820,342.3529412,2,7,352860,20756.47059,0
2020-05-14T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,24966,1468.588235,31408,1847.529412,5723,336.6470588,2,7,350160,20597.64706,0
2020-05-15T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,27,25600,1600,31571,1973.1875,5759,359.9375,2,7,348780,21798.75,0
2020-05-16T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,25210,1400.555556,33597,1866.5,5813,322.9444444,2,7,354300,19683.33333,0
2020-05-17T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24635,1449.117647,31998,1882.235294,5851,344.1764706,2,7,349140,20537.64706,0
2020-05-18T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24631,1539.4375,31060,1941.25,5642,352.625,2,7,360120,22507.5,0
2020-05-19T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,25151,1571.9375,30980,1936.25,5886,367.875,2,7,363780,22736.25,0
2020-05-20T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24829,1460.529412,31188,1834.588235,5752,338.3529412,2,7,360300,21194.11765,0
2020-05-21T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24916,1557.25,24648,1540.5,5648,353,2,7,358260,22391.25,0
2020-05-22T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24663,1298.052632,30450,1602.631579,5752,302.7368421,2,7,358380,18862.10526,0
2020-05-23T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,28,24485,1288.684211,33480,1762.105263,5704,300.2105263,2,7,350640,18454.73684,0
2020-05-24T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,29,24939,1312.578947,32045,1686.578947,5775,303.9473684,2,7,354660,18666.31579,0
2020-05-25T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,29,25147,1397.055556,31500,1750,5808,322.6666667,2,7,355860,19770,0
2020-05-26T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,29,25075,1253.75,31933,1596.65,5787,289.35,2,7,346500,17325,0
2020-05-27T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,29,24833,1379.611111,32257,1792.055556,5689,316.0555556,2,7,350820,19490,0
2020-05-28T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,25021,1316.894737,32256,1697.684211,5757,303,2,7,355200,18694.73684,0
2020-05-29T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24166,1208.3,25423,1271.15,5555,277.75,2,7,343620,17181,0
2020-05-30T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24708,1176.571429,26134,1244.47619,5519,262.8095238,2,7,344580,16408.57143,0
2020-05-31T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24978,1314.631579,24394,1283.894737,5741,302.1578947,2,7,346800,18252.63158,0
2020-06-01T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24751,1650.066667,24127,1608.466667,5766,384.4,2,7,365700,24380,0
2020-06-02T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,25105,1476.764706,24830,1460.588235,5699,335.2352941,2,7,373380,21963.52941,0
2020-06-03T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24742,1546.375,24051,1503.1875,5696,356,2,7,363000,22687.5,0
2020-06-04T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,25573,1598.3125,24489,1530.5625,5816,363.5,2,7,366240,22890,0
2020-06-05T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24887,1309.842105,23923,1259.105263,5603,294.8947368,2,7,379320,19964.21053,0
2020-06-06T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24294,1518.375,25944,1621.5,5553,347.0625,2,7,415140,25946.25,0
2020-06-07T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24550,1534.375,24273,1517.0625,5569,348.0625,2,7,418200,26137.5,0
2020-06-08T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24829,1460.529412,24382,1434.235294,5563,327.2352941,2,7,416640,24508.23529,0
2020-06-09T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24449,1358.277778,24473,1359.611111,5582,310.1111111,2,7,413760,22986.66667,0
2020-06-10T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,24793,1549.5625,24232,1514.5,5630,351.875,2,7,418440,26152.5,0
2020-06-11T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,30,19938,1049.368421,19640,1033.684211,4475,235.5263158,2,7,336480,17709.47368,0
2020-07-25T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,106574,4440.583333,24181,1007.541667,5024,209.3333333,2,9,320580,13357.5,0
2020-07-26T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,24820,1306.315789,26595,1399.736842,5781,304.2631579,2,9,397200,20905.26316,0
2020-07-27T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,24897,1310.368421,24388,1283.578947,5769,303.6315789,2,9,391980,20630.52632,0
2020-07-28T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,25292,1264.6,27258,1362.9,5826,291.3,2,9,401640,20082,0
2020-07-29T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,24729,1124.045455,26256,1193.454545,5587,253.9545455,2,9,394380,17926.36364,0
2020-07-30T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,32,58092,2904.6,24960,1248,5724,286.2,2,9,386160,19308,0
2020-07-31T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,33,24529,1168.047619,26435,1258.809524,5702,271.5238095,2,9,411660,19602.85714,0
2020-08-01T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24475,1223.75,26228,1311.4,5512,275.6,2,9,429720,21486,0
2020-08-02T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24125,1269.736842,26793,1410.157895,5581,293.7368421,2,9,441720,23248.42105,0
2020-08-03T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24847,1461.588235,26157,1538.647059,5568,327.5294118,2,9,435840,25637.64706,0
2020-08-04T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24623,1231.15,27296,1364.8,6500,325,2,9,481800,24090,0
2020-08-05T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24277,1348.722222,23733,1318.5,5510,306.1111111,2,9,433860,24103.33333,0
2020-08-06T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24792,1304.842105,24816,1306.105263,5579,293.6315789,2,9,437820,23043.15789,0
2020-08-07T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,24323,1351.277778,23919,1328.833333,5524,306.8888889,2,9,433620,24090,0
2020-08-08T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,27022,1351.1,29693,1484.65,5603,280.15,2,9,440220,22011,0
2020-08-09T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,26767,1338.35,28045,1402.25,5606,280.3,2,9,445680,22284,0
2020-08-10T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,26511,1395.315789,27310,1437.368421,5540,291.5789474,2,9,439980,23156.84211,0
2020-08-11T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,26411,1148.304348,26433,1149.26087,5460,237.3913043,2,9,435000,18913.04348,0
2020-08-12T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,26683,1270.619048,27006,1286,5528,263.2380952,2,9,437160,20817.14286,0
2020-08-13T00:00:00.000000Z,kca294d,Cisco-Vision-Server,192.168.128.200,00:0c:29:e9:cf:b5,34:56:fe:dd:49:5c,,,5,34,25698,1352.526316,24957,1313.526316,5509,289.9473684,2,9,432540,22765.26316,0
2020-07-25T00:00:00.000000Z,kd4bf01,PC,192.168.128.24,00:1c:25:80:55:e5,34:56:fe:dd:49:5c,,,3,4,39,7.8,1701,340.2,7,1.4,1,1,660,132,0
2020-07-30T00:00:00.000000Z,kd4bf01,PC,192.168.128.24,00:1c:25:80:55:e5,34:56:fe:dd:49:5c,,,3,5,7,1.75,279,69.75,4,1,1,1,360,90,0
2020-07-31T00:00:00.000000Z,kd4bf01,PC,192.168.128.24,00:1c:25:80:55:e5,34:56:fe:dd:49:5c,,,3,6,0,0,0,0,1,1,1,1,60,60,0
